#  BetaPic_CJB_S11_Final_SLSHLH_bcd_fin.txt					
#  processed with PEP version 3 (August 31, 2006)					
#  Comments:					
#  LH 03, SH 02+04, SL1 05+07+09, SL2 03+05+07					
#  (SH + 0.22 [~sky]) X 1.068					
#  truncated SH below 13.975 micron					
#  used SL bonus order from 7.41 to 8.40 micron					
#  ---					
#######################################################			
#  Wave (micron), Flux (Jy), error (spectrum), order, Stn Dev					

8.018000	4.306230	0.025232	0.025232	3	0.003122
8.048200	4.341720	0.025470	0.025470	3	0.004333
8.078500	4.235870	0.025033	0.025033	3	0.003621
8.108700	4.266620	0.025455	0.025455	3	0.005778
8.139000	4.194290	0.026247	0.026247	3	0.004488
8.169200	4.200290	0.025186	0.025186	3	0.003737
8.199400	4.174610	0.025109	0.025109	3	0.003327
8.229700	4.184290	0.025245	0.025245	3	0.004635
8.259900	4.178600	0.025297	0.025297	3	0.003856
8.290200	4.144180	0.025193	0.025193	3	0.005776
8.320400	4.151740	0.025260	0.025260	3	0.004866
8.350700	4.131130	0.025069	0.025069	3	0.005641
8.380900	4.083040	0.024745	0.024745	3	0.005033
8.411100	4.089220	0.013336	0.013336	1	0.006097
8.471600	4.084430	0.013352	0.013352	1	0.003585
8.532100	4.041420	0.013260	0.013260	1	0.003822
8.592600	4.059590	0.013538	0.013538	1	0.003131
8.653100	3.991090	0.014978	0.014978	1	0.003383
8.713500	4.011520	0.014373	0.014373	1	0.004289
8.774000	3.931370	0.019377	0.019377	1	0.003130
8.834500	3.989680	0.013074	0.013074	1	0.003064
8.895000	3.960240	0.013143	0.013143	1	0.003135
8.955500	4.015840	0.013387	0.013387	1	0.002695
9.016000	4.106260	0.013808	0.013808	1	0.003946
9.076500	4.201670	0.014164	0.014164	1	0.003773
9.136900	4.239240	0.014410	0.014410	1	0.003694
9.197400	4.192480	0.014236	0.014236	1	0.002849
9.257900	4.138080	0.014088	0.014088	1	0.003396
9.318400	4.149190	0.014312	0.014312	1	0.003102
9.378900	4.109370	0.018246	0.018246	1	0.002979
9.439400	4.212410	0.014065	0.014065	1	0.003826
9.499800	4.285390	0.014863	0.014863	1	0.003673
9.560300	4.282000	0.014778	0.014778	1	0.002688
9.620800	4.306510	0.014953	0.014953	1	0.002829
9.681300	4.255470	0.014783	0.014783	1	0.003305
9.741800	4.174660	0.014476	0.014476	1	0.003726
9.802300	4.171050	0.014571	0.014571	1	0.003463
9.862700	4.127070	0.014297	0.014297	1	0.002890
9.923200	4.149060	0.014466	0.014466	1	0.002667
9.983700	4.127720	0.014435	0.014435	1	0.002976
10.044200	4.111600	0.014370	0.014370	1	0.003154
10.104700	4.096230	0.014363	0.014363	1	0.002562
10.165200	4.028870	0.014168	0.014168	1	0.002478
10.225600	3.978410	0.014284	0.014284	1	0.002743
10.286100	4.014310	0.013969	0.013969	1	0.002676
10.346600	4.079010	0.014447	0.014447	1	0.002651
10.407100	4.055050	0.014540	0.014540	1	0.003615
10.467600	4.043260	0.020424	0.020424	1	0.003388
10.528100	3.968180	0.018216	0.018216	1	0.003172
10.588500	3.985320	0.014232	0.014232	1	0.003551
10.649000	3.938260	0.014166	0.014166	1	0.003379
10.709500	3.913390	0.014142	0.014142	1	0.003562
10.770000	3.872390	0.014500	0.014500	1	0.003687
10.830500	3.865000	0.013656	0.013656	1	0.002879
10.891000	3.954490	0.014314	0.014314	1	0.003432
10.951500	3.949200	0.014380	0.014380	1	0.003236
11.011900	3.942930	0.014496	0.014496	1	0.004170
